,tsne1,tsne2,tsne_clusters,soundpath
722,-7.8918595,-4.856329,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_751_19700101_122640_short.WAV
723,-7.8572927,-4.903098,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_752_19700101_122640_short.WAV
724,-7.881229,-4.830523,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_753_19700101_122640_short.WAV
725,-7.8664074,-4.9396734,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_754_19700101_122640_short.WAV
726,-8.208253,-5.1676936,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_755_19700101_122640_short.WAV
727,-8.158762,-5.1221576,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_756_19700101_122640_short.WAV
728,-8.108268,-5.154312,8,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_757_19700101_122640_short.WAV
729,-6.3614597,7.1896434,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_75_19700101_122640_short.WAV
730,-6.2799153,6.5875354,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_76_19700101_122640_short.WAV
731,-6.284312,6.311824,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_77_19700101_122640_short.WAV
732,-4.636724,5.5550113,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_78_19700101_122640_short.WAV
733,-5.3170037,5.1309495,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_79_19700101_122640_short.WAV
734,-8.770864,10.863289,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_7_19700101_122640_short.WAV
735,-2.8553054,-6.9727297,9,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_80_19700101_122640_short.WAV
736,-5.2628326,5.2210197,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_81_19700101_122640_short.WAV
737,-5.8064957,5.0824823,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_82_19700101_122640_short.WAV
738,-2.887471,-6.920585,9,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_83_19700101_122640_short.WAV
739,-6.0206056,7.8699374,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_84_19700101_122640_short.WAV
740,-5.4349,5.1737857,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_85_19700101_122640_short.WAV
741,-2.8418617,-6.9703455,9,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_86_19700101_122640_short.WAV
742,-5.2848125,5.1248093,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_87_19700101_122640_short.WAV
743,-5.222706,5.1707754,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_88_19700101_122640_short.WAV
744,-2.7433648,-7.103766,9,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_89_19700101_122640_short.WAV
745,-8.876827,10.960182,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_8_19700101_122640_short.WAV
746,-5.9544415,5.205687,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_90_19700101_122640_short.WAV
747,-4.6319265,5.3524146,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_91_19700101_122640_short.WAV
748,-4.7884436,5.245182,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_92_19700101_122640_short.WAV
749,-2.3646035,-7.984893,9,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_93_19700101_122640_short.WAV
750,-5.8576207,5.134509,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_94_19700101_122640_short.WAV
751,-5.001476,5.314391,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_95_19700101_122640_short.WAV
752,-5.431837,5.2340803,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_96_19700101_122640_short.WAV
753,-2.7661138,-7.081455,9,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_97_19700101_122640_short.WAV
754,-6.0076146,5.6853437,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_98_19700101_122640_short.WAV
755,-4.5486617,5.5531473,1,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_99_19700101_122640_short.WAV
756,-8.878174,10.952116,5,/gws/nopw/j04/ai4er/users/jl2182/PHD/Data/toy_data/long_duration_data/tsne_cropped_data/10_sec_chunked_files/split_9_19700101_122640_short.WAV
